logFC	AveExpr	t	P.Value	adj.P.Val	B
OS9	-0.0353162240978495	7.14824285975264	-0.200174624479402	0.841706922	1	-5.08582708992282
EPSTI1	0.0624777579929785	3.97645980292784	0.200161040433938	0.841717519990333	1	-5.08582883031485
KHSRP	-0.0327019220593154	7.24782148135599	-0.200155032533311	0.841722207238977	1	-5.08582960001126
TMEM39B	0.0328859300901154	4.64284569576027	0.200137356142035	0.841735998052815	1	-5.08583186447129
MAD2L1BP	-0.0314108137695639	5.41102455901953	-0.200075379526456	0.841784351521856	1	-5.0858398024982
SS18L1	-0.0342732849390348	4.10045118484585	-0.199851254481149	0.841959216446114	1	-5.08586848815688
LGMN	0.0463895550636986	6.83382238291249	0.199805673121196	0.841994780511537	1	-5.08587431816309
MRM3	-0.0302455569612858	4.44889199456032	-0.199758869492583	0.842031298570811	1	-5.08588030311903
TOMM34	0.0354378360049763	6.57554019119994	0.199715880719304	0.842064840431072	1	-5.08588579902093
ARHGEF39	-0.0335120456383979	2.47516928425319	-0.199635192425305	0.842127798012433	1	-5.08589611142938
PIP4P1	-0.0293637381596223	4.46238678613428	-0.19960329355627	0.842152687600597	1	-5.08590018713231
ZNF615	-0.0383828186856499	2.73847067814833	-0.19950821012552	0.842226878872891	1	-5.08591233203555
OAZ1	-0.0295905471334343	8.4543129033085	-0.199502683697679	0.842231191052841	1	-5.08591303774238
PMF1	-0.0308741177429059	5.25174635634007	-0.19946852088941	0.842257847831738	1	-5.08591739978832
TACO1	0.0313298890526443	4.96052841264744	0.199342855541048	0.842355904385733	1	-5.08593343882809
SLC35F2	-0.0551312813585865	4.79313782722267	-0.19934142326587	0.842357022002999	1	-5.08593362157541
C19orf71	-0.0479025932824384	2.95255942667933	-0.199296437317244	0.842392125109078	1	-5.08593936076929
VPS37C	-0.0328954556671288	5.06026919520247	-0.199092278081919	0.842551437136896	1	-5.08596539062681
BIRC2	0.0435578785721065	5.68321429105005	0.199072693220041	0.842566720178913	1	-5.08596788625297
ZNF799	-0.026087908003382	1.84378941786033	-0.198995565907411	0.842626907042122	1	-5.08597771191495
ZNF608	-0.051482619324601	2.67197632545513	-0.198951696708517	0.842661141108421	1	-5.08598329895034
PSG6	0.00147352038439176	0.0015241272021795	0.19893246741814	0.842676147103193	1	-5.08598574754092
HIST1H2AL	0.0365421665345792	0.795979638853742	0.19889933151713	0.842702005559724	1	-5.0859899663959
ZNF623	0.041674664064824	4.66711258025513	0.19883964654917	0.842748582700251	1	-5.08599756370043
RAB11FIP3	-0.0402947809166916	4.35593058552375	-0.198748098061165	0.842820026676784	1	-5.0860092124884
EIF2AK3	-0.0407441868786247	4.39240575289409	-0.198563543565801	0.842964056055573	1	-5.08603267922964
NUDCD3	0.0297442749412644	4.98127753842982	0.19849306594534	0.843019059360417	1	-5.08604163495561
OR13C9	-0.00162314601400244	0.00136459178168347	-0.198350071633949	0.843130659719406	1	-5.08605979575635
BPIFB1	-0.103309955808589	1.15190178363077	-0.198322726556262	0.84315200163478	1	-5.086063267192
GRAP2	0.0408574791650667	1.62840156155705	0.198282200291859	0.843183631238691	1	-5.08606841108926
NOL9	-0.0324968391653404	3.77196106070398	-0.198192486519241	0.84325365121428	1	-5.08607979449799
ATP6V0E1	0.030457100310942	8.15496053521587	0.19809612385373	0.843328861929123	1	-5.08609201582416
PLLP	0.0354236815240299	1.7507740748981	0.198034860717199	0.843376678340449	1	-5.08609978251729
USP3	0.0306235458897861	3.84216645636137	0.197895477699299	0.843485470178818	1	-5.08611744399184
METTL7B	-0.07114233270258	2.00340672691632	-0.197836646958785	0.843531389912312	1	-5.0861248948131
SLC22A9	-0.0028339656629916	0.0297397557748457	-0.197820412314484	0.843544061792974	1	-5.08612695051575
STAG1	-0.0498486985501225	4.08512656540205	-0.19780175796663	0.843558622413348	1	-5.08612931240392
SLC43A1	-0.0489640683310304	3.1640653079648	-0.197767392798713	0.843585446230201	1	-5.08613366290798
PARP9	-0.0563583042607076	4.95077512993079	-0.197658576725457	0.843670384098173	1	-5.08614743364172
PLXNA1	0.0418923052378615	4.94637915276759	0.197635205546056	0.843688627030953	1	-5.08615039028952
ULBP2	0.0669145236702873	2.56840335321915	0.197561403503281	0.843746235537588	1	-5.08615972456633
FXR1	-0.0342651821255986	5.415651836808	-0.197513665027447	0.843783499758211	1	-5.08616576054063
ZMYND15	0.0440999533572168	2.5287420752024	0.197463857815225	0.843822379193414	1	-5.08617205652917
GNG3	-0.0241990360828753	0.782921876384505	-0.197459140834332	0.843826061281622	1	-5.08617265270712
PSG1	0.00151654860572531	0.00315958547757521	0.197451444780682	0.84383206884961	1	-5.08617362537874
PLEKHA4	-0.0656403280181399	4.47939394350123	-0.197417288589892	0.843858731409778	1	-5.08617794177794
VWC2	0.0160729819936607	0.0922912960202642	0.197387090109802	0.843882304704468	1	-5.08618175741043
DHX15	-0.0363738909881537	5.74033272108675	-0.197346344057871	0.843914111784483	1	-5.08618690482343
PNPO	-0.0475814395901386	4.65285789247927	-0.197286545809629	0.843960791808869	1	-5.0861944571613
OST4	0.0230152918045103	9.14502832084231	0.197230298725499	0.844004700211702	1	-5.08620155891095
ARMC2	-0.0291677434768602	1.79470001091164	-0.197184847201447	0.844040181589011	1	-5.08620729613662
TEPSIN	-0.031959843447908	3.07788019875	-0.197171101177334	0.844050912378558	1	-5.08620903100071
DDX25	0.016868580830375	0.216358143996645	0.197156707116238	0.844062149087535	1	-5.08621084752302
LEXM	0.0138096608494488	0.336359906079967	0.197089860067011	0.844114333589165	1	-5.08621928184619
KLHDC3	0.0357913668707681	7.99030341860483	0.196996590763759	0.844187145921464	1	-5.08623104518153
UPB1	-0.0107705904227231	0.204075383840065	-0.196959827291248	0.844215846347714	1	-5.08623568034531
MLYCD	-0.0213817412371176	1.62092489837423	-0.196915959142086	0.844250093511458	1	-5.08624121014063
LRRC69	-0.0256207421843632	0.955101680390325	-0.196852795700313	0.844299404726201	1	-5.08624917004064
SDC2	-0.0709624197466221	6.26037123335272	-0.196664669046121	0.844446277425867	1	-5.08627286277461
DEFB135	-0.00602259107028395	0.0342073667468404	-0.196557285994839	0.844530115098966	1	-5.08628637648604
TNFSF13	0.0455876580034773	3.60685016478712	0.196536267651809	0.84454652505735	1	-5.0862890206944
RNF24	-0.040491896555201	4.83388961839499	-0.196522069657161	0.844557610104073	1	-5.08629080671034
CENPVL1	-0.00148236881087901	0.00124623926578324	-0.196475344407333	0.844594090939389	1	-5.08629668353456
LSAMP	0.0501241612179242	0.977431948791309	0.196451908742684	0.844612388510173	1	-5.08629963060745
RNASEH1	0.0348176292746514	4.71967621265458	0.19638862402454	0.84466179895254	1	-5.08630758700876
NOC2L	0.0358716372551404	6.01353436448131	0.196343027875839	0.84469739917702	1	-5.08631331794686
ANGEL2	-0.0328112158859613	3.93734730158006	-0.196324200283719	0.84471209933922	1	-5.08631568398182
RYBP	-0.0305501738083462	4.72976198788967	-0.196279638009818	0.844746892782863	1	-5.08632128315204
SPSB3	0.0267234808024237	1.29783543984015	0.196278895645957	0.844747472410174	1	-5.08632137641797
TMEM59L	-0.0441200421442165	1.0048652610925	-0.196233279849601	0.844783088748856	1	-5.08632710662448
ATP2A3	0.075363002356224	4.33681640081564	0.196048402208581	0.84492744257716	1	-5.0863503171268
FGFR3	0.0898926928252046	2.62266147617148	0.196026158742936	0.844944810795254	1	-5.08635310821429
LBX2	0.0359073864803052	1.24082612726203	0.195812640883647	0.845111534416816	1	-5.08637988412324
OR4B1	-0.00159675628713957	0.00134240572812618	-0.195780581171862	0.845136568579918	1	-5.08638390200927
EPHA4	-0.0631660408774253	2.60662484703344	-0.195665967126485	0.845226067458442	1	-5.08639826064886
CNP	-0.0340465363428439	5.74147980630718	-0.195598335984795	0.845278879661094	1	-5.0864067294146
GTF2F1	-0.0297700542121193	6.25000911953437	-0.195514774816057	0.845344132369818	1	-5.08641718889741
C2CD4C	0.0333095188076438	0.657876604537424	0.195432070760549	0.845408716819688	1	-5.0864275366973
STON1	0.0435317879589903	2.56513027158143	0.195255904123871	0.84554629067238	1	-5.0864495638051
DDX11	-0.0466838689627296	3.75931531904339	-0.195248617917813	0.845551980793792	1	-5.08645047441312
ZDHHC7	-0.0324325093911426	5.65762330088658	-0.195190861116099	0.845597085930265	1	-5.08645769148262
CACTIN	-0.0335716873229379	3.54713087763615	-0.195149692236128	0.845629237053198	1	-5.08646283448653
CREBBP	-0.0408182540349546	4.631815455774	-0.195121906845213	0.845650936394591	1	-5.08646630495145
TAS2R39	-0.0100143991798491	0.0266742405618444	-0.195102318238163	0.845666234428532	1	-5.08646875132082
DAZL	-0.0287263475951661	0.301337012008602	-0.194984978895997	0.845757873686693	1	-5.08648340038385
CCDC200	-0.0213441589502489	0.921044010628348	-0.194975788071489	0.84576505159314	1	-5.0864845474274
MARCH8	0.0383101048046957	3.95554439135969	0.194942340922114	0.845791173462337	1	-5.08648872127996
PTMA	-0.0325705128660783	9.88979558755972	-0.194804766474413	0.845898619454136	1	-5.08650588160144
RNF181	-0.0293202977012994	7.16740756937297	-0.194782604670635	0.845915928150632	1	-5.08650864481774
C11orf95	0.0360890926109394	3.96022246846484	0.194723002972534	0.845962478332124	1	-5.08651607462141
OLAH	0.061404628373501	1.02892074922922	0.194710912484212	0.845971921324625	1	-5.08651758151531
TRMT10B	0.0291645017644759	3.49167048107056	0.194673523548956	0.846001123217975	1	-5.08652224088105
DHRS7	0.0341770002696462	5.79443531497968	0.194602264169661	0.846056779549842	1	-5.08653111866668
UHRF1BP1	-0.0448143229488278	3.81592638597324	-0.194583618278407	0.846071342840721	1	-5.08653344111225
ZFP41	0.0321210210625775	2.67547145788718	0.194477480646494	0.846154242183521	1	-5.0865466568877
DPAGT1	0.0287326889518216	4.95277740292264	0.194424397094689	0.846195704011926	1	-5.08655326390775
GPRC5A	0.0901992685695099	5.08222546169814	0.194380751430184	0.846229794538156	1	-5.08655869489557
ATAD3B	-0.0420548114910297	3.23069560803811	-0.19420341517641	0.846368310406955	1	-5.08658074895643
EDC4	0.0360452925129948	4.45459376038367	0.19408348267147	0.846461991413875	1	-5.08659565271769
MAPK4	0.0704158867104752	1.78830933991472	0.194003406794045	0.846524541059546	1	-5.08660559845827
SSTR4	0.00547033212613436	0.0255065834210262	0.193986048643949	0.846538100155292	1	-5.08660775386836
TOMM22	0.0263173741446092	6.98416025778155	0.193960505879119	0.84655805264133	1	-5.08661092523459
NEK11	-0.0342173551485092	2.6288652274784	-0.193887179663886	0.846615331265744	1	-5.08662002703207
TRNP1	-0.055076617417205	3.73619685075934	-0.193832668571143	0.846657913027621	1	-5.08662679112784
PAPPA	-0.0365104894664685	0.949933164814184	-0.193821983880482	0.846666259509598	1	-5.08662811673198
DMTN	0.0556967472540806	3.9220072161677	0.193788514910653	0.846692404333802	1	-5.08663226861217
KLRF1	0.0451403968603938	1.06610671288208	0.193786154573646	0.846694248155483	1	-5.08663256138878
RPL3	-0.0304466405738264	10.1794181859585	-0.193768698748131	0.846707884128554	1	-5.08663472650179
SHC3	0.0460589290598916	1.17989014739492	0.19368103946892	0.846776361660366	1	-5.08664559627218
UXS1	-0.0326363124148017	4.44948242715948	-0.193678834216663	0.846778084370826	1	-5.08664586966059
OR4K17	-0.00148387121716966	0.00124750235071786	-0.19346955892726	0.846941570508609	1	-5.08667179967892
HM13	-0.0262234237627723	6.03118996272774	-0.193387653326651	0.847005557092235	1	-5.08668194047401
NME4	0.0408252287482513	6.35016897098408	0.19337748224342	0.847013503053291	1	-5.08668319946416
VPS37D	0.0545262575440444	2.51364954509569	0.193335767193141	0.847046092290295	1	-5.08668836231621
S100PBP	-0.0302341703961666	3.41792956002846	-0.193300387821983	0.847073732083862	1	-5.0866927401625
GPR50	0.00691041822992976	0.0429178784668377	0.193267568592323	0.847099371961953	1	-5.086696800501
ZNF778	0.0364646419248977	2.21350135730934	0.193106407172284	0.847225280988831	1	-5.08671672911779
TIGD5	0.0391946601941844	3.53406214056291	0.193051141726893	0.847268458600028	1	-5.08672355921097
DNER	0.0865954418413459	1.80661473185453	0.192959828404721	0.847339800599602	1	-5.08673484007503
CLRN2	-0.00184539424043498	0.00648637908503682	-0.192947932568711	0.847349094766454	1	-5.08673630929616
LEPROTL1	-0.0284837939953961	4.76170597067007	-0.192849132051141	0.84742628802836	1	-5.08674850837201
SERINC5	0.0438726759564139	3.96089702531022	0.19275278011255	0.847501569633934	1	-5.08676039910503
DAAM2	0.0543685602585526	2.84690054877645	0.192635115020408	0.847593505524982	1	-5.086774912029
MRPL41	0.0458488432386446	5.75695971377785	0.192632227938556	0.847595761330394	1	-5.08677526801312
GPR20	0.0216729582377809	0.39708363668198	0.192553291477689	0.847657438387002	1	-5.08678499900298
KRTAP10-5	-0.00147664479629104	0.00124142704112964	-0.192520612737903	0.847682972219	1	-5.08678902634875
RB1	-0.0480320530347793	4.2592622038976	-0.192442737280306	0.847743821572603	1	-5.08679862100986
RIMS2	0.0489886152111575	0.83896863909488	0.192349374378811	0.84781677352422	1	-5.08681011869253
MRPL53	-0.0260793948108269	3.13128334356487	-0.192098751178753	0.848012612140868	1	-5.08684095548417
ALDH2	0.0528886146296363	4.31202749050768	0.192019786226451	0.848074317844615	1	-5.0868506630456
ALDH1A1	-0.067089992967575	3.90395640250602	-0.191877193243684	0.848185746888139	1	-5.08686818262099
BTBD6	-0.0311520308712865	6.20010098507548	-0.191714459259998	0.84831291883956	1	-5.08688816091692
TAF6L	-0.0296496459659616	3.78045177235912	-0.191661890838946	0.848354000411597	1	-5.08689461094354
NTMT1	-0.0327228790724856	4.25951711445889	-0.191598378641296	0.848403634966805	1	-5.08690240138943
ARMCX6	-0.0344022256727134	4.2174108574201	-0.191435851294029	0.848530652280772	1	-5.08692232534829
OR10A6	-0.00208568776281718	0.00572071365784921	-0.191337077529393	0.848607847257565	1	-5.08693442560794
ZNF621	0.0351479429718546	3.46806728249401	0.191150198872862	0.848753903157903	1	-5.08695730206964
C4B	0.0761737351853395	2.27329455333171	0.191142479290593	0.84875993654725	1	-5.08695824657002
KHDRBS2	-0.0175807291110862	0.160685274471137	-0.191103646224402	0.848790287420005	1	-5.08696299726531
PDGFC	-0.0587111528195159	3.8222959363078	-0.191081157726938	0.848807863924405	1	-5.08696574798488
DQX1	-0.0370401888081295	0.730480644151025	-0.190957342674554	0.848904636351829	1	-5.08698088684542
PRR30	0.00156496824898263	0.00575598588491459	0.190747283640999	0.849068821365548	1	-5.08700654832746
ERICH4	-0.00936943972949197	0.149158885272638	-0.190702740614963	0.849103637656861	1	-5.08701198621936
NEDD8-MDP1	0.00977515555665204	0.217268026700556	0.190685980647842	0.84911673787456	1	-5.08701403197744
OR10H5	-0.0019003921065818	0.00437383968275221	-0.190602357551977	0.849182101447544	1	-5.0870242365104
OR9Q1	0.00250349069587489	0.019624207469643	0.190579097699151	0.849200282581516	1	-5.08702707411709
TSNAXIP1	-0.0239926492942422	0.848663267950701	-0.190463645684657	0.849290527199037	1	-5.08704115366878
CENPA	0.0510917519971636	4.71269287750151	0.190438562292921	0.849310134233735	1	-5.08704421149999
PGBD2	0.0321784466032549	3.25875584898235	0.190413118194279	0.84933002332015	1	-5.08704731289266
PRPSAP1	-0.0397606557828158	4.88438911940402	-0.190387531168277	0.849350024227715	1	-5.08705043128927
NFATC3	-0.0395259493838394	3.53783788529251	-0.190313615889793	0.849407802993208	1	-5.08705943729798
TGM6	0.00163374714286856	0.00593671174887214	0.190077752840675	0.849592180041444	1	-5.08708815203443
HIGD1C	-0.0111087974091294	0.161649866593844	-0.190071815053684	0.84959682179024	1	-5.08708887446087
TARS	-0.0380344045817296	6.18552544470203	-0.190059920356007	0.849606120253299	1	-5.08709032157262
PDE6A	0.0162984801299338	0.236491289329395	0.190008222285249	0.84964653452393	1	-5.08709661012094
TEX51	-0.00153741083551326	0.00129251353428106	-0.189907864161296	0.84972498927887	1	-5.08710881279376
USP45	0.0282201593865228	2.43071473615603	0.189834878864644	0.84978204633018	1	-5.08711768312393
LRIG1	-0.0417189057908427	4.84284902146675	-0.189804744141352	0.849805604711214	1	-5.0871213445795
ANKRD29	0.0390756741655847	1.04211800327181	0.189725776735657	0.849867339595616	1	-5.08713093659151
YRDC	0.0347584810113837	5.49500068797451	0.189673374242467	0.849908307163128	1	-5.0871372996157
ZCCHC14	-0.0342367161548429	4.4767736303846	-0.189620852034488	0.849949368734165	1	-5.08714367541417
CTSO	0.0399770825828218	5.14326500344493	0.189557308929731	0.849999046932564	1	-5.08715138670776
STK16	-0.0260905575565182	4.22115408980718	-0.189543635708497	0.850009736778681	1	-5.08715304568823
SIRT6	-0.0328129448720729	4.19239634971394	-0.189507602379054	0.850037908090349	1	-5.08715741706189
PAIP2	-0.0292537408486222	5.83887322499354	-0.189505397944193	0.850039631551639	1	-5.08715768446535
ZNF791	-0.027961227059075	4.02771386362893	-0.189421747655716	0.850105031178291	1	-5.08716782915824
VDAC1	-0.0242097262946928	7.68828438704301	-0.18940639143215	0.850117037123587	1	-5.08716969099885
OR5T3	-0.00145019227260558	0.00121918819378345	-0.189387707946134	0.850131644467599	1	-5.08717195604468
ZNF7	0.0324370074498819	3.3428498980788	0.189355893895893	0.850156517824595	1	-5.08717581242797
GNL1	-0.0344585488526903	4.71906683964701	-0.189335012847307	0.850172843453854	1	-5.0871783432008
STXBP5	-0.0372802106702967	3.02584974047247	-0.189281622508987	0.850214586426999	1	-5.08718481281552
RPL14	-0.0282580980230946	7.57844494252504	-0.189271063300467	0.850222842142591	1	-5.08718609211968
CLDN17	-0.0019184392595355	0.00877587587845959	-0.18917594341452	0.850297212361158	1	-5.08719761318448
RNF13	0.0346223554299332	5.75884411773142	0.189114577533465	0.850345192466251	1	-5.08720504284231
ADD1	0.0317919973027392	5.35867841400657	0.189052417292616	0.850393794229528	1	-5.08721256621914
ACTN3	-0.0169157758476012	0.173471991887924	-0.189003955709341	0.850431685704974	1	-5.0872184299061
BUB1B-PAK6	0.0057219576060899	0.149237763876048	0.188748733690876	0.850631246223239	1	-5.08724928611897
MMP17	-0.0447670395889155	1.53849646272028	-0.188645331334686	0.850712100267555	1	-5.08726177555355
HIST2H4B	0.00241503725137292	0.0220699626378021	0.188621688451945	0.850730587716654	1	-5.0872646302943
